PageRank;inDegreeRank;PageRankValue;inDegreeValue;Node id;Url;Type
216;1494;0.000911887490830432;268;1367;http://www.utwente.nl/en/education/post-graduate/tgs/fees-funds/index.html;disconnected
217;141117;0.0009117108069268733;1;200235;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Forganization%2Fstructure%2Ffaculties%2Fbms%2Feducation%2Fforms-and-downloads%2Fter-oer-mb%2Farchief%2F2011-2012%2FAnnouncement%20changes%20OER%20and%20R%26R%202011-2012%20-%20lecturers%2F.html;disconnected
218;127265;0.000911663646699004;1;200231;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Forganization%2Fstructure%2Ffaculties%2Fbms%2Feducation%2Fforms-and-downloads%2Fter-oer-mb%2Farchief%2F2012-2013%2Fchanges%20OER%20and%20R%26R%202012-2013%20-%20lecturers%2F.html;disconnected
219;162163;0.000911663646699004;1;200232;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Forganization%2Fstructure%2Ffaculties%2Fbms%2Feducation%2Fforms-and-downloads%2Fter-oer-mb%2Farchief%2F2012-2013%2FChanges%20OER%20and%20RR%202012-2013%20students%2F.html;disconnected
220;5621;0.0009105691735637574;45;5238;http://www.tnw.utwente.nl/organisatie/boz.1.html;disconnected
221;8622;0.0009105691735637574;25;22910;http://www.utwente.nl/en/organization/structure/faculties/tnw/news/index.html;disconnected
222;7576;0.0009105691735637574;29;677;http://www.utwente.nl/organisatie/structuur/faculteiten/tnw/onderzoek/index.html;disconnected
223;8831;0.0009105691735637574;24;5241;http://www.utwente.nl/organisatie/structuur/faculteiten/tnw/intern/index.html;disconnected
224;18110;0.0009105691735637574;13;5695;http://www.utwente.nl/tnw/intranet/diensten/com/interne_communicatie/aanleveren_facultair_nieuws/index.html;disconnected
225;8450;0.0009105691735637574;25;5240;http://www.utwente.nl/organisatie/structuur/faculteiten/tnw/agenda/index.html;disconnected
226;7051;0.0009105691735637574;33;5677;http://my.utwente.nl/medewerkers.html;disconnected
227;1557;0.0009105691735637574;249;5694;http://www.utwente.nl/tnw/magazine.html;disconnected
228;8531;0.0009105691735637574;25;5239;http://www.utwente.nl/organisatie/structuur/faculteiten/tnw/nieuws/index.html;disconnected
229;7265;0.0009105691735637574;31;5237;http://www.utwente.nl/organisatie/structuur/faculteiten/tnw/onderwijs/index.html;disconnected
230;132323;0.0009104936706393435;1;200229;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Forganization%2Fstructure%2Ffaculties%2Fbms%2Feducation%2Fforms-and-downloads%2Fter-oer-mb%2Farchief%2F2013-2014%2FChanges_OER_and_R%26R_2013-2014_students_v2%2F.html;disconnected
231;5426;0.0009082254984230027;49;16157;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/experiences/index.html;disconnected
232;9834;0.0009082254984230027;22;16158;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/more-info/index.html;disconnected
233;2456;0.0009082254984230027;151;3775;http://www.utwente.nl/de/bildung/bachelor/uebersicht-bachelor-studiengaenge/international-business-administration/index.html;disconnected
234;9745;0.0009082254984230027;22;16155;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/after-the-bachelors-programme/index.html;disconnected
235;2326;0.0009082254984230027;162;2570;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/index.html;disconnected
236;9294;0.0009082254984230027;23;16156;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/admission-and-enrolment/index.html;disconnected
237;363;0.0009082254984230027;769;1493;http://www.utwente.nl/en/education/bachelor/programmes/index.html;disconnected
238;9793;0.0009082254984230027;22;16159;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/news/index.html;disconnected
239;8243;0.0009082254984230027;26;16154;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/study-programme/index.html;disconnected
240;354;0.0009082254984230027;814;1592;http://www.utwente.nl/en/education/bachelor/contact/index.html;disconnected
241;9784;0.0009082254984230027;22;16153;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/why/index.html;disconnected
242;2348;0.0009082254984230027;160;471;http://www.utwente.nl/bachelor/iba.html;disconnected
243;8081;0.0009082254984230027;27;3778;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/online-lectures/index.html;disconnected
244;79688;0.0009082254984230027;4;35829;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/experiences/students/barbara/index.html;disconnected
245;67989;0.0009082254984230027;5;35828;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/study-programme/second-year/index.html;disconnected
246;19997;0.0009036480079137161;12;7457;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/learning-educational-training-settings/index.html;disconnected
247;29536;0.0009036480079137161;9;30669;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/human-centred-interaction-technologies/eligibility-admission/index.html;disconnected
248;30302;0.0009036480079137161;9;30690;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/learning-educational-training-settings/contact/index.html;disconnected
249;30008;0.0009036480079137161;9;30670;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/human-centred-interaction-technologies/contact/index.html;disconnected
250;30279;0.0009036480079137161;9;30668;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/human-centred-interaction-technologies/research/index.html;disconnected
251;30858;0.0009036480079137161;9;30688;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/learning-educational-training-settings/research/index.html;disconnected
252;14375;0.0009036480079137161;15;7455;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/human-centred-interaction-technologies/index.html;disconnected
253;30744;0.0009036480079137161;9;30666;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/human-centred-interaction-technologies/structure/index.html;disconnected
254;33683;0.0009036480079137161;9;30686;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/learning-educational-training-settings/structure/index.html;disconnected
255;29568;0.0009036480079137161;9;30689;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/learning-educational-training-settings/eligibility-admission/index.html;disconnected
256;29325;0.0009036480079137161;9;30667;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/human-centred-interaction-technologies/programme-leader/index.html;disconnected
257;30594;0.0009036480079137161;9;30687;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/learning-educational-training-settings/programme-leader/index.html;disconnected
258;17503;0.0009028989640121964;13;7458;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/services-science/index.html;disconnected
259;30259;0.0009028989640121964;9;30679;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/industrial-engineering-operations-research/eligibility-admission/index.html;disconnected
260;31541;0.0009028989640121964;9;30719;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/governance-knowledge-innovation/contact/index.html;disconnected
261;129691;0.0009028989640121964;1;107021;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fpost-graduate%2Ftgs%2Fprogrammes%2Fctit%2Fwireless-sensor-systems%2Feligibility-admission%2Feligibility-request.shtml%2F%3Fresearchprogramme=wireless_and_sensor_systems.html;disconnected
262;31837;0.0009028989640121964;9;30742;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/water/research/index.html;disconnected
263;31506;0.0009028989640121964;9;30743;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/water/contact/index.html;disconnected
264;29847;0.0009028989640121964;9;30739;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/water/structure/index.html;disconnected
265;163621;0.0009028989640121964;1;107066;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fpost-graduate%2Ftgs%2Fprogrammes%2Figs%2Fwater%2Feligibility-admission%2Feligibility-request-tgs.shtml%2F%3Fresearchprogramme=water.html;disconnected
266;150312;0.0009028989640121964;1;106987;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fpost-graduate%2Ftgs%2Fprogrammes%2Fctit%2Findustrial-engineering-operations-research%2Feligibility-admission%2Feligibility-request.shtml%2F%3Fresearchprogramme=industrial_engineering.html;disconnected
267;17915;0.0009028989640121964;13;7463;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/water/index.html;disconnected
268;30159;0.0009028989640121964;9;30676;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/industrial-engineering-operations-research/structure/index.html;disconnected
269;33709;0.0009028989640121964;9;30715;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/governance-knowledge-innovation/structure/index.html;disconnected
270;30734;0.0009028989640121964;9;30697;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/services-science/research/index.html;disconnected
271;15051;0.0009028989640121964;14;7460;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/governance-knowledge-innovation/index.html;disconnected
272;33773;0.0009028989640121964;9;30717;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/governance-knowledge-innovation/eligibility-admission/index.html;disconnected
273;33180;0.0009028989640121964;9;30696;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/services-science/programme-leader/index.html;disconnected
274;31791;0.0009028989640121964;9;30695;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/services-science/structure/index.html;disconnected
275;32442;0.0009028989640121964;9;30699;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/services-science/contact/index.html;disconnected
276;30450;0.0009028989640121964;9;30677;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/industrial-engineering-operations-research/programme-leader/index.html;disconnected
277;30814;0.0009028989640121964;9;30718;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/governance-knowledge-innovation/research/index.html;disconnected
278;30712;0.0009028989640121964;9;30678;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/industrial-engineering-operations-research/research/index.html;disconnected
279;158205;0.0009028989640121964;1;107009;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fpost-graduate%2Ftgs%2Fprogrammes%2Fctit%2Fservices-science%2Feligibility-admission%2Feligibility-request.shtml%2F%3Fresearchprogramme=services_science.html;disconnected
280;18555;0.0009028989640121964;13;7456;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/industrial-engineering-operations-research/index.html;disconnected
281;31139;0.0009028989640121964;9;30740;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/water/programme-leader/index.html;disconnected
282;29403;0.0009028989640121964;9;30698;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/services-science/eligibility-admission/index.html;disconnected
283;30163;0.0009028989640121964;9;30680;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/industrial-engineering-operations-research/contact/index.html;disconnected
284;30805;0.0009028989640121964;9;30741;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/water/eligibility-admission/index.html;disconnected
285;32279;0.0009028989640121964;9;30716;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/governance-knowledge-innovation/programme-leader/index.html;disconnected
286;21413;0.0009021939815166486;12;30838;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/sbe/science-based-engineering/eligibility-admission/index.html;disconnected
287;25998;0.0009021939815166486;10;30645;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/et/ethics-technology/structure/index.html;disconnected
288;29529;0.0009021939815166486;9;30725;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/innovation-entrepreneurship/eligibility-admission/index.html;disconnected
289;23999;0.0009021939815166486;11;7464;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/mesa-plus/advanced-optics/index.html;disconnected
290;165461;0.0009021939815166486;1;106960;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fpost-graduate%2Ftgs%2Fprogrammes%2Fctit%2Fdependable-secure-computing%2Feligibility-admission%2Feligibility-request.shtml%2F%3Fresearchprogramme=dependable_and_secure_computing.html;disconnected
291;29100;0.0009021939815166486;9;30733;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/innovation-governance/programme-leader/index.html;disconnected
292;20382;0.0009021939815166486;12;30841;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/sbe/science-based-engineering/contact/index.html;disconnected
293;30991;0.0009021939815166486;9;30778;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/mesa-plus/next-generation-energy-resources/programme-leader/index.html;disconnected
294;31924;0.0009021939815166486;9;30732;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/innovation-governance/structure/index.html;disconnected
295;25059;0.0009021939815166486;10;30659;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/dependable-secure-computing/eligibility-admission/index.html;disconnected
296;22309;0.0009021939815166486;11;30816;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/cse/computational-science-engineering/contact/index.html;disconnected
297;24021;0.0009021939815166486;11;30812;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/cse/computational-science-engineering/eligibility-admission/index.html;disconnected
298;14736;0.0009021939815166486;15;7462;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/innovation-governance/index.html;disconnected
299;15800;0.0009021939815166486;14;7461;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/innovation-entrepreneurship/index.html;disconnected
300;25160;0.0009021939815166486;10;30661;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/dependable-secure-computing/contact/index.html;disconnected
301;20342;0.0009021939815166486;12;30815;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/cse/computational-science-engineering/seminar-calendar/index.html;disconnected
302;23096;0.0009021939815166486;11;30810;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/cse/computational-science-engineering/structure/index.html;disconnected
303;167593;0.0009021939815166486;1;107078;http://www.utwente.nl/repository/utwente/ws2013/pages/comment/comment.shtml@url=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fpost-graduate%2Ftgs%2Fprogrammes%2Fmesa-plus%2Fadvanced-optics%2Feligibility-admission%2Feligibility-request.shtml%2F%3Fresearchprogramme=advanced_optics.html;disconnected
